,OptionType,Strike,Maturity,Volatility,Spot,RiskFreeRate
471,call,105,2.7070707070707067,0.049495534441563245,100,0.01
472,call,107,2.7070707070707067,0.05022872466289109,100,0.01
473,call,110,2.7070707070707067,0.05172001658725358,100,0.01
474,call,112,2.7070707070707067,0.05329473576408476,100,0.01
475,call,114,2.7070707070707067,0.05435719718077192,100,0.01
476,call,116,2.7070707070707067,0.05436238746253043,100,0.01
477,call,119,2.7070707070707067,0.0577952069077849,100,0.01
478,call,121,2.7070707070707067,0.05841683110710723,100,0.01
479,call,123,2.7070707070707067,0.06137968516047115,100,0.01
480,call,80,2.8030303030303028,0.06789259038208267,100,0.01
481,call,82,2.8030303030303028,0.06419013358627726,100,0.01
482,call,85,2.8030303030303028,0.06073584402133159,100,0.01
483,call,87,2.8030303030303028,0.058355213045442375,100,0.01
484,call,89,2.8030303030303028,0.055771052497445246,100,0.01
485,call,91,2.8030303030303028,0.05333997331946683,100,0.01
486,call,94,2.8030303030303028,0.05321369626064497,100,0.01
487,call,96,2.8030303030303028,0.052430951124821816,100,0.01
488,call,98,2.8030303030303028,0.05172123420166501,100,0.01
489,call,101,2.8030303030303028,0.048570338053839195,100,0.01
490,call,103,2.8030303030303028,0.05071739293352916,100,0.01
491,call,105,2.8030303030303028,0.05029844810642246,100,0.01
492,call,107,2.8030303030303028,0.04963638068240014,100,0.01
493,call,110,2.8030303030303028,0.05064984811992458,100,0.01
494,call,112,2.8030303030303028,0.053456471259986774,100,0.01
495,call,114,2.8030303030303028,0.0529270852964024,100,0.01
496,call,117,2.8030303030303028,0.05408433043909676,100,0.01
497,call,119,2.8030303030303028,0.056597973789430656,100,0.01
498,call,121,2.8030303030303028,0.0585681460215138,100,0.01
499,call,123,2.8030303030303028,0.05848621323385677,100,0.01
500,call,80,2.898989898989899,0.06920889203172195,100,0.01
501,call,82,2.898989898989899,0.06517303807767554,100,0.01
502,call,85,2.898989898989899,0.059107629981482425,100,0.01
503,call,87,2.898989898989899,0.05765281289269385,100,0.01
504,call,89,2.898989898989899,0.05673502667593479,100,0.01
505,call,91,2.898989898989899,0.05528519799756659,100,0.01
506,call,94,2.898989898989899,0.05306144337079799,100,0.01
507,call,96,2.898989898989899,0.050462098001109276,100,0.01
508,call,98,2.898989898989899,0.0520147961693325,100,0.01
509,call,101,2.898989898989899,0.04912763434784142,100,0.01
510,call,103,2.898989898989899,0.0505387719805005,100,0.01
511,call,105,2.898989898989899,0.05028661485269123,100,0.01
512,call,107,2.898989898989899,0.05109335861058695,100,0.01
513,call,110,2.898989898989899,0.04987994233489472,100,0.01
514,call,112,2.898989898989899,0.051892992127932434,100,0.01
515,call,114,2.898989898989899,0.05462600593618265,100,0.01
516,call,117,2.898989898989899,0.05531175506760258,100,0.01
517,call,119,2.898989898989899,0.05510029046154699,100,0.01
518,call,121,2.898989898989899,0.05777947196935648,100,0.01
519,call,124,2.898989898989899,0.06047322781221684,100,0.01
520,call,80,2.994949494949495,0.06982830857547848,100,0.01
521,call,82,2.994949494949495,0.06623595748480018,100,0.01
522,call,85,2.994949494949495,0.060701201487255205,100,0.01
523,call,87,2.994949494949495,0.05710911848629893,100,0.01
524,call,89,2.994949494949495,0.055474827727241334,100,0.01
525,call,91,2.994949494949495,0.05387610127451301,100,0.01
526,call,94,2.994949494949495,0.053002249761022836,100,0.01
527,call,96,2.994949494949495,0.05309804408234576,100,0.01
528,call,98,2.994949494949495,0.05149632646779933,100,0.01
529,call,101,2.994949494949495,0.050272111273503055,100,0.01
530,call,103,2.994949494949495,0.04957476163495346,100,0.01
531,call,105,2.994949494949495,0.04947015311047625,100,0.01
532,call,108,2.994949494949495,0.04908875968805616,100,0.01
533,call,110,2.994949494949495,0.0543286070032375,100,0.01
534,call,112,2.994949494949495,0.05167261166944264,100,0.01
535,call,114,2.994949494949495,0.05338913249816132,100,0.01
536,call,117,2.994949494949495,0.05513699825694142,100,0.01
537,call,119,2.994949494949495,0.05721788922181883,100,0.01
538,call,121,2.994949494949495,0.057159333844173356,100,0.01
539,call,124,2.994949494949495,0.06001965396314621,100,0.01
540,call,80,3.090909090909091,0.069197798988283,100,0.01
541,call,82,3.090909090909091,0.06536633310484902,100,0.01
542,call,85,3.090909090909091,0.061061116018467074,100,0.01
543,call,87,3.090909090909091,0.057966547496297906,100,0.01
544,call,89,3.090909090909091,0.05762264033811146,100,0.01
545,call,92,3.090909090909091,0.05229649072596641,100,0.01
546,call,94,3.090909090909091,0.054859688445533135,100,0.01
547,call,96,3.090909090909091,0.050248450005709454,100,0.01
548,call,98,3.090909090909091,0.05195855407498882,100,0.01
549,call,101,3.090909090909091,0.04958677979897978,100,0.01
550,call,103,3.090909090909091,0.05104730550331044,100,0.01
551,call,105,3.090909090909091,0.05126442469634093,100,0.01
552,call,108,3.090909090909091,0.05025723076187894,100,0.01
553,call,110,3.090909090909091,0.052019789215856885,100,0.01
554,call,112,3.090909090909091,0.051744038462516545,100,0.01
555,call,115,3.090909090909091,0.054599872564771265,100,0.01
556,call,117,3.090909090909091,0.054379201458159464,100,0.01
557,call,119,3.090909090909091,0.05680684739840286,100,0.01
558,call,121,3.090909090909091,0.05833741389140432,100,0.01
559,call,124,3.090909090909091,0.06051672020448828,100,0.01
560,call,80,3.186868686868687,0.06908779952590993,100,0.01
561,call,82,3.186868686868687,0.06641106338961639,100,0.01
562,call,85,3.186868686868687,0.059560677684414955,100,0.01
563,call,87,3.186868686868687,0.05806765538208851,100,0.01
564,call,89,3.186868686868687,0.05730081498094394,100,0.01
565,call,92,3.186868686868687,0.05474940088280493,100,0.01
566,call,94,3.186868686868687,0.05348525912929746,100,0.01
567,call,96,3.186868686868687,0.05142785237866715,100,0.01
568,call,98,3.186868686868687,0.05194687593249277,100,0.01
569,call,101,3.186868686868687,0.0499803287724638,100,0.01
570,call,103,3.186868686868687,0.05044489453646868,100,0.01
571,call,105,3.186868686868687,0.05120361232255086,100,0.01
572,call,108,3.186868686868687,0.04887416135960653,100,0.01
573,call,110,3.186868686868687,0.05302266646795266,100,0.01
574,call,112,3.186868686868687,0.0527671347262495,100,0.01
575,call,115,3.186868686868687,0.05290023824021656,100,0.01
576,call,117,3.186868686868687,0.05620314195608246,100,0.01
577,call,119,3.186868686868687,0.055486530497926054,100,0.01
578,call,122,3.186868686868687,0.060541944357759815,100,0.01
579,call,124,3.186868686868687,0.06033476756532814,100,0.01
580,call,80,3.2828282828282824,0.07149233452741578,100,0.01
581,call,82,3.2828282828282824,0.06543361042528215,100,0.01
582,call,85,3.2828282828282824,0.061944683115441934,100,0.01
583,call,87,3.2828282828282824,0.05942612179345614,100,0.01
584,call,89,3.2828282828282824,0.057294155848342,100,0.01
585,call,92,3.2828282828282824,0.05576523853532345,100,0.01
586,call,94,3.2828282828282824,0.05263389749902849,100,0.01
587,call,96,3.2828282828282824,0.0520709605929021,100,0.01
588,call,99,3.2828282828282824,0.051623667591198526,100,0.01
589,call,101,3.2828282828282824,0.04988951012025362,100,0.01
590,call,103,3.2828282828282824,0.04901335778917491,100,0.01
591,call,105,3.2828282828282824,0.04909098211573372,100,0.01
592,call,108,3.2828282828282824,0.05087499988561571,100,0.01
593,call,110,3.2828282828282824,0.05062396479025687,100,0.01
594,call,112,3.2828282828282824,0.05192255536032896,100,0.01
595,call,115,3.2828282828282824,0.05382093377018918,100,0.01
596,call,117,3.2828282828282824,0.054487928976622885,100,0.01
597,call,119,3.2828282828282824,0.05554432052088327,100,0.01
598,call,122,3.2828282828282824,0.05867375965595503,100,0.01
599,call,124,3.2828282828282824,0.06028510658781872,100,0.01
600,call,80,3.3787878787878785,0.06834063965312225,100,0.01
601,call,82,3.3787878787878785,0.06607584223870742,100,0.01
602,call,85,3.3787878787878785,0.06040056525251986,100,0.01
603,call,87,3.3787878787878785,0.05744673228567777,100,0.01
604,call,89,3.3787878787878785,0.05708737521140623,100,0.01
605,call,92,3.3787878787878785,0.053708816708384864,100,0.01
606,call,94,3.3787878787878785,0.05289257427368662,100,0.01
607,call,96,3.3787878787878785,0.052172984980769735,100,0.01
608,call,99,3.3787878787878785,0.0516300669526435,100,0.01
609,call,101,3.3787878787878785,0.05017409884256029,100,0.01
610,call,103,3.3787878787878785,0.05050198423835407,100,0.01
611,call,106,3.3787878787878785,0.04875147116843646,100,0.01
612,call,108,3.3787878787878785,0.049901964342631895,100,0.01
613,call,110,3.3787878787878785,0.05170813902511517,100,0.01
614,call,113,3.3787878787878785,0.05227017102730194,100,0.01
615,call,115,3.3787878787878785,0.05319620972027065,100,0.01
616,call,117,3.3787878787878785,0.053824436091760464,100,0.01
617,call,119,3.3787878787878785,0.057410574207720125,100,0.01
618,call,122,3.3787878787878785,0.05938281707996891,100,0.01
619,call,124,3.3787878787878785,0.059518490542028624,100,0.01
620,call,80,3.4747474747474745,0.06914965731750428,100,0.01
621,call,82,3.4747474747474745,0.06599027199798434,100,0.01
622,call,85,3.4747474747474745,0.06002117357411797,100,0.01
623,call,87,3.4747474747474745,0.0579828937339302,100,0.01
624,call,89,3.4747474747474745,0.057104721613675434,100,0.01
625,call,92,3.4747474747474745,0.055123871587444404,100,0.01
626,call,94,3.4747474747474745,0.05373499798344191,100,0.01
627,call,96,3.4747474747474745,0.05061722286406029,100,0.01
628,call,99,3.4747474747474745,0.05191341850648578,100,0.01
629,call,101,3.4747474747474745,0.05086383702185398,100,0.01
630,call,103,3.4747474747474745,0.04949733125545632,100,0.01
631,call,106,3.4747474747474745,0.04966080719596667,100,0.01
632,call,108,3.4747474747474745,0.05061853150187523,100,0.01
633,call,110,3.4747474747474745,0.05193809133790248,100,0.01
634,call,113,3.4747474747474745,0.05208393872818607,100,0.01
635,call,115,3.4747474747474745,0.052467167874738894,100,0.01
636,call,117,3.4747474747474745,0.05568609785254101,100,0.01
637,call,120,3.4747474747474745,0.05762739107551719,100,0.01
638,call,122,3.4747474747474745,0.05788011310086345,100,0.01
639,call,124,3.4747474747474745,0.059821441539600805,100,0.01
640,call,80,3.5707070707070705,0.07058422364611262,100,0.01
641,call,82,3.5707070707070705,0.06583168404507259,100,0.01
642,call,85,3.5707070707070705,0.06225228559015088,100,0.01
643,call,87,3.5707070707070705,0.058148877601322806,100,0.01
644,call,89,3.5707070707070705,0.05733650299564152,100,0.01
645,call,92,3.5707070707070705,0.05452131699233165,100,0.01
646,call,94,3.5707070707070705,0.05380053221755946,100,0.01
647,call,96,3.5707070707070705,0.05142486552302711,100,0.01
648,call,99,3.5707070707070705,0.05073917809090866,100,0.01
649,call,101,3.5707070707070705,0.0512139581778592,100,0.01
650,call,103,3.5707070707070705,0.05083221552456132,100,0.01
651,call,106,3.5707070707070705,0.04938995543490613,100,0.01
652,call,108,3.5707070707070705,0.05133130644547895,100,0.01
653,call,110,3.5707070707070705,0.050344547625633146,100,0.01
654,call,113,3.5707070707070705,0.05425522442192388,100,0.01
655,call,115,3.5707070707070705,0.05465681794636661,100,0.01
656,call,117,3.5707070707070705,0.05460804532908816,100,0.01
657,call,120,3.5707070707070705,0.05700117801356176,100,0.01
658,call,122,3.5707070707070705,0.05911982330625608,100,0.01
659,call,124,3.5707070707070705,0.058926463033519394,100,0.01
660,call,80,3.6666666666666665,0.0708010790175061,100,0.01
661,call,82,3.6666666666666665,0.06565739034143331,100,0.01
662,call,85,3.6666666666666665,0.06083164850141235,100,0.01
663,call,87,3.6666666666666665,0.058986562007907015,100,0.01
664,call,89,3.6666666666666665,0.05721035361979493,100,0.01
665,call,92,3.6666666666666665,0.05341481158855833,100,0.01
666,call,94,3.6666666666666665,0.0515026714859029,100,0.01
667,call,96,3.6666666666666665,0.05034283026361119,100,0.01
668,call,99,3.6666666666666665,0.050986418023084325,100,0.01
669,call,101,3.6666666666666665,0.05107015865868091,100,0.01
670,call,103,3.6666666666666665,0.05088713325512797,100,0.01
671,call,106,3.6666666666666665,0.04978693871101455,100,0.01
672,call,108,3.6666666666666665,0.051081038893032484,100,0.01
673,call,110,3.6666666666666665,0.05159654126775616,100,0.01
674,call,113,3.6666666666666665,0.05403659525519918,100,0.01
675,call,115,3.6666666666666665,0.051642704294246805,100,0.01
676,call,117,3.6666666666666665,0.053170623782917904,100,0.01
677,call,120,3.6666666666666665,0.05715884989760349,100,0.01
678,call,122,3.6666666666666665,0.05802410843393916,100,0.01
679,call,124,3.6666666666666665,0.05954629488203816,100,0.01
680,call,80,3.7626262626262625,0.07070226408616893,100,0.01
681,call,82,3.7626262626262625,0.06659063122413685,100,0.01
682,call,85,3.7626262626262625,0.06172751255349606,100,0.01
683,call,87,3.7626262626262625,0.0625471300174235,100,0.01
684,call,89,3.7626262626262625,0.05681733750960296,100,0.01
685,call,92,3.7626262626262625,0.053853472141671695,100,0.01
686,call,94,3.7626262626262625,0.052764389357383076,100,0.01
687,call,96,3.7626262626262625,0.05298973569299009,100,0.01
688,call,99,3.7626262626262625,0.048816540145281306,100,0.01
689,call,101,3.7626262626262625,0.05155043819733542,100,0.01
690,call,103,3.7626262626262625,0.05136603038871815,100,0.01
691,call,106,3.7626262626262625,0.048310289759268585,100,0.01
692,call,108,3.7626262626262625,0.05129283587600491,100,0.01
693,call,111,3.7626262626262625,0.05229411408119226,100,0.01
694,call,113,3.7626262626262625,0.05304259319371062,100,0.01
695,call,115,3.7626262626262625,0.052815042320620724,100,0.01
696,call,118,3.7626262626262625,0.05470679776142233,100,0.01
697,call,120,3.7626262626262625,0.05586028951402244,100,0.01
698,call,122,3.7626262626262625,0.05831149495159408,100,0.01
699,call,125,3.7626262626262625,0.060167768056173215,100,0.01
700,call,80,3.8585858585858586,0.07162009295078581,100,0.01
701,call,82,3.8585858585858586,0.06642094028805909,100,0.01
702,call,85,3.8585858585858586,0.06172739548997621,100,0.01
703,call,87,3.8585858585858586,0.060480671994605384,100,0.01
704,call,89,3.8585858585858586,0.05724405388508642,100,0.01
705,call,92,3.8585858585858586,0.05467051181237314,100,0.01
706,call,94,3.8585858585858586,0.052272659026200846,100,0.01
707,call,96,3.8585858585858586,0.05318621955227662,100,0.01
708,call,99,3.8585858585858586,0.048609620900720574,100,0.01
709,call,101,3.8585858585858586,0.04996293427299066,100,0.01
710,call,104,3.8585858585858586,0.049774138772674684,100,0.01
711,call,106,3.8585858585858586,0.049882310659027436,100,0.01
712,call,108,3.8585858585858586,0.051203289844168665,100,0.01
713,call,111,3.8585858585858586,0.05162206153443331,100,0.01
714,call,113,3.8585858585858586,0.051329451075012,100,0.01
715,call,115,3.8585858585858586,0.053362530845245296,100,0.01
716,call,118,3.8585858585858586,0.053464307421610624,100,0.01
717,call,120,3.8585858585858586,0.056063238006911056,100,0.01
718,call,122,3.8585858585858586,0.057843925700524206,100,0.01
719,call,125,3.8585858585858586,0.05932837973207099,100,0.01
720,call,80,3.954545454545454,0.06874368482507087,100,0.01
721,call,82,3.954545454545454,0.06481176314335205,100,0.01
722,call,85,3.954545454545454,0.06187735431050118,100,0.01
723,call,87,3.954545454545454,0.06001238536801222,100,0.01
724,call,89,3.954545454545454,0.056767295417110814,100,0.01
725,call,92,3.954545454545454,0.054169666548551716,100,0.01
726,call,94,3.954545454545454,0.053128412596331144,100,0.01
727,call,97,3.954545454545454,0.050673936497435075,100,0.01
728,call,99,3.954545454545454,0.05357915859552436,100,0.01
729,call,101,3.954545454545454,0.04968691086711075,100,0.01
730,call,104,3.954545454545454,0.0500065321652095,100,0.01
731,call,106,3.954545454545454,0.050674458615495514,100,0.01
732,call,108,3.954545454545454,0.049732780741830095,100,0.01
733,call,111,3.954545454545454,0.05207072391766561,100,0.01
734,call,113,3.954545454545454,0.05149045673944416,100,0.01
735,call,115,3.954545454545454,0.0534562738615039,100,0.01
736,call,118,3.954545454545454,0.056041406198921055,100,0.01
737,call,120,3.954545454545454,0.05549587633752028,100,0.01
738,call,122,3.954545454545454,0.057753975268689674,100,0.01
739,call,125,3.954545454545454,0.060511445138204445,100,0.01
740,call,80,4.05050505050505,0.0715127398025166,100,0.01
741,call,82,4.05050505050505,0.065986185438007,100,0.01
742,call,85,4.05050505050505,0.06185416873745694,100,0.01
743,call,87,4.05050505050505,0.059328995064463014,100,0.01
744,call,89,4.05050505050505,0.056040114954486055,100,0.01
745,call,92,4.05050505050505,0.05458161557605219,100,0.01
746,call,94,4.05050505050505,0.052040996363709055,100,0.01
747,call,97,4.05050505050505,0.053859353683871534,100,0.01
748,call,99,4.05050505050505,0.050889858975813516,100,0.01
749,call,101,4.05050505050505,0.050092048541745864,100,0.01
750,call,104,4.05050505050505,0.05046797968946643,100,0.01
751,call,106,4.05050505050505,0.05023787050543772,100,0.01
752,call,108,4.05050505050505,0.049252592609235486,100,0.01
753,call,111,4.05050505050505,0.05039554008798045,100,0.01
754,call,113,4.05050505050505,0.051972132996016086,100,0.01
755,call,115,4.05050505050505,0.05356930412102035,100,0.01
756,call,118,4.05050505050505,0.05717573481044233,100,0.01
757,call,120,4.05050505050505,0.054858226623487556,100,0.01
758,call,123,4.05050505050505,0.05809956207465949,100,0.01
759,call,125,4.05050505050505,0.06063778639712244,100,0.01
760,call,80,4.146464646464646,0.07098611249475496,100,0.01
761,call,82,4.146464646464646,0.06708858479162957,100,0.01
762,call,85,4.146464646464646,0.06266524202888132,100,0.01
763,call,87,4.146464646464646,0.05981779860691093,100,0.01
764,call,89,4.146464646464646,0.05801241786451718,100,0.01
765,call,92,4.146464646464646,0.05421979853743642,100,0.01
766,call,94,4.146464646464646,0.05391943518644252,100,0.01
767,call,97,4.146464646464646,0.05144208008695741,100,0.01
768,call,99,4.146464646464646,0.0514975577215587,100,0.01
769,call,101,4.146464646464646,0.04956961570278787,100,0.01
770,call,104,4.146464646464646,0.04786659822985197,100,0.01
771,call,106,4.146464646464646,0.05124791878863222,100,0.01
772,call,108,4.146464646464646,0.05225330900961003,100,0.01
773,call,111,4.146464646464646,0.05126833188120656,100,0.01
774,call,113,4.146464646464646,0.05225967789408715,100,0.01
775,call,116,4.146464646464646,0.053638746745510085,100,0.01
776,call,118,4.146464646464646,0.0544417383164156,100,0.01
777,call,120,4.146464646464646,0.055126341263181486,100,0.01
778,call,123,4.146464646464646,0.05832386657152926,100,0.01
779,call,125,4.146464646464646,0.06095362192386872,100,0.01
780,call,80,4.242424242424242,0.07125668160803587,100,0.01
781,call,82,4.242424242424242,0.06725677286254157,100,0.01
782,call,85,4.242424242424242,0.06254572964588095,100,0.01
783,call,87,4.242424242424242,0.05832879130900419,100,0.01
784,call,90,4.242424242424242,0.054742175540445505,100,0.01
785,call,92,4.242424242424242,0.05405260480825128,100,0.01
786,call,94,4.242424242424242,0.054475196889458004,100,0.01
787,call,97,4.242424242424242,0.051679461698168325,100,0.01
788,call,99,4.242424242424242,0.052499754472870454,100,0.01
789,call,101,4.242424242424242,0.050164590569117984,100,0.01
790,call,104,4.242424242424242,0.05236549398523807,100,0.01
791,call,106,4.242424242424242,0.051807055673069646,100,0.01
792,call,109,4.242424242424242,0.05005049930637875,100,0.01
793,call,111,4.242424242424242,0.05001295025950798,100,0.01
794,call,113,4.242424242424242,0.05032413621833959,100,0.01
795,call,116,4.242424242424242,0.05323895017450552,100,0.01
796,call,118,4.242424242424242,0.05520148940506008,100,0.01
797,call,120,4.242424242424242,0.05465621475130063,100,0.01
798,call,123,4.242424242424242,0.0593973961661652,100,0.01
799,call,125,4.242424242424242,0.05961940116125098,100,0.01
800,call,80,4.338383838383838,0.07177356226815428,100,0.01
801,call,82,4.338383838383838,0.06679857783416696,100,0.01
802,call,85,4.338383838383838,0.06249750266062879,100,0.01
803,call,87,4.338383838383838,0.06041698181242408,100,0.01
804,call,90,4.338383838383838,0.05629782539174593,100,0.01
805,call,92,4.338383838383838,0.05420709742192025,100,0.01
806,call,94,4.338383838383838,0.05148262310376148,100,0.01
807,call,97,4.338383838383838,0.05217284086071861,100,0.01
808,call,99,4.338383838383838,0.051677883228302635,100,0.01
809,call,101,4.338383838383838,0.05012015778963159,100,0.01
810,call,104,4.338383838383838,0.04958132566737543,100,0.01
811,call,106,4.338383838383838,0.050466244763208094,100,0.01
812,call,109,4.338383838383838,0.049016202983841566,100,0.01
813,call,111,4.338383838383838,0.050541140102722815,100,0.01
814,call,113,4.338383838383838,0.05238837960400114,100,0.01
815,call,116,4.338383838383838,0.053155879384259704,100,0.01
816,call,118,4.338383838383838,0.0537212693316522,100,0.01
817,call,121,4.338383838383838,0.05498519306853016,100,0.01
818,call,123,4.338383838383838,0.05937179158918585,100,0.01
819,call,125,4.338383838383838,0.061040728949300974,100,0.01
820,call,80,4.434343434343434,0.07215810037444992,100,0.01
821,call,82,4.434343434343434,0.06692891228940792,100,0.01
822,call,85,4.434343434343434,0.06343380525981249,100,0.01
823,call,87,4.434343434343434,0.06012459082813443,100,0.01
824,call,90,4.434343434343434,0.0562951492381183,100,0.01
825,call,92,4.434343434343434,0.05446416246950641,100,0.01
826,call,94,4.434343434343434,0.05193466834083362,100,0.01
827,call,97,4.434343434343434,0.053344690097449084,100,0.01
828,call,99,4.434343434343434,0.05125487487591889,100,0.01
829,call,102,4.434343434343434,0.05151783262799785,100,0.01
830,call,104,4.434343434343434,0.051137047786035,100,0.01
831,call,106,4.434343434343434,0.05063217709487741,100,0.01
832,call,109,4.434343434343434,0.05082399171124821,100,0.01
833,call,111,4.434343434343434,0.04940309811678021,100,0.01
834,call,113,4.434343434343434,0.05226399764112454,100,0.01
835,call,116,4.434343434343434,0.053532996825594224,100,0.01
836,call,118,4.434343434343434,0.05328485125108575,100,0.01
837,call,121,4.434343434343434,0.055380375269571014,100,0.01
838,call,123,4.434343434343434,0.05926738048302887,100,0.01
839,call,125,4.434343434343434,0.06001107127553694,100,0.01
840,call,80,4.53030303030303,0.07100123065988569,100,0.01
841,call,82,4.53030303030303,0.0690747461274089,100,0.01
842,call,85,4.53030303030303,0.06287469340208159,100,0.01
843,call,87,4.53030303030303,0.06156839180348991,100,0.01
844,call,90,4.53030303030303,0.056493176108626815,100,0.01
845,call,92,4.53030303030303,0.055070383864380554,100,0.01
846,call,94,4.53030303030303,0.05519530213992547,100,0.01
847,call,97,4.53030303030303,0.04973967237700076,100,0.01
848,call,99,4.53030303030303,0.04936193880542997,100,0.01
849,call,102,4.53030303030303,0.05057849851263926,100,0.01
850,call,104,4.53030303030303,0.04978257568795319,100,0.01
851,call,106,4.53030303030303,0.04899466077075685,100,0.01
852,call,109,4.53030303030303,0.05152956704652598,100,0.01
853,call,111,4.53030303030303,0.05089258160048963,100,0.01
854,call,114,4.53030303030303,0.053800588753985815,100,0.01
855,call,116,4.53030303030303,0.05316260792742216,100,0.01
856,call,118,4.53030303030303,0.055588705700827336,100,0.01
857,call,121,4.53030303030303,0.056160119525090736,100,0.01
858,call,123,4.53030303030303,0.05682428504458526,100,0.01
859,call,126,4.53030303030303,0.05990788230421413,100,0.01
860,call,80,4.626262626262626,0.07129345907573159,100,0.01
861,call,82,4.626262626262626,0.06750844511325735,100,0.01
862,call,85,4.626262626262626,0.06323279976010578,100,0.01
863,call,87,4.626262626262626,0.059232494743667916,100,0.01
864,call,90,4.626262626262626,0.05648783005232492,100,0.01
865,call,92,4.626262626262626,0.05435756397472962,100,0.01
866,call,94,4.626262626262626,0.053750511018316745,100,0.01
867,call,97,4.626262626262626,0.05092634302687421,100,0.01
868,call,99,4.626262626262626,0.05049535312957182,100,0.01
869,call,102,4.626262626262626,0.04929689837666755,100,0.01
870,call,104,4.626262626262626,0.05036445667321826,100,0.01
871,call,106,4.626262626262626,0.04884134353371313,100,0.01
872,call,109,4.626262626262626,0.05011090869641527,100,0.01
873,call,111,4.626262626262626,0.04987045947360259,100,0.01
874,call,114,4.626262626262626,0.05143204622791826,100,0.01
875,call,116,4.626262626262626,0.05434690567358928,100,0.01
876,call,118,4.626262626262626,0.054695567531818964,100,0.01
877,call,121,4.626262626262626,0.056045223687734784,100,0.01
878,call,123,4.626262626262626,0.059576633613003964,100,0.01
879,call,126,4.626262626262626,0.05892293174228979,100,0.01
880,call,80,4.722222222222222,0.07127869503206204,100,0.01
881,call,82,4.722222222222222,0.06719909183542638,100,0.01
882,call,85,4.722222222222222,0.06402413383995724,100,0.01
883,call,87,4.722222222222222,0.060513092963598955,100,0.01
884,call,90,4.722222222222222,0.056994112356173465,100,0.01
885,call,92,4.722222222222222,0.05655880792173242,100,0.01
886,call,94,4.722222222222222,0.05149626028124686,100,0.01
887,call,97,4.722222222222222,0.05156881565386171,100,0.01
888,call,99,4.722222222222222,0.04992898840505489,100,0.01
889,call,102,4.722222222222222,0.05033362928869031,100,0.01
890,call,104,4.722222222222222,0.05002336418712389,100,0.01
891,call,107,4.722222222222222,0.05255281739336047,100,0.01
892,call,109,4.722222222222222,0.05224392169597643,100,0.01
893,call,111,4.722222222222222,0.051241090890743676,100,0.01
894,call,114,4.722222222222222,0.05153345340273821,100,0.01
895,call,116,4.722222222222222,0.05247568912618223,100,0.01
896,call,119,4.722222222222222,0.05619719143312391,100,0.01
897,call,121,4.722222222222222,0.056182617175785196,100,0.01
898,call,123,4.722222222222222,0.05729025437069604,100,0.01
899,call,126,4.722222222222222,0.0595996483847301,100,0.01
900,call,80,4.8181818181818175,0.07217227920254213,100,0.01
901,call,82,4.8181818181818175,0.06761125901739026,100,0.01
902,call,85,4.8181818181818175,0.06337220061087108,100,0.01
903,call,87,4.8181818181818175,0.059891052815969244,100,0.01
904,call,90,4.8181818181818175,0.057744001261825086,100,0.01
905,call,92,4.8181818181818175,0.055443350055265614,100,0.01
906,call,95,4.8181818181818175,0.05429451854909337,100,0.01
907,call,97,4.8181818181818175,0.05279531762666955,100,0.01
908,call,99,4.8181818181818175,0.05168405166154734,100,0.01
909,call,102,4.8181818181818175,0.0494390596411316,100,0.01
910,call,104,4.8181818181818175,0.05169290412619887,100,0.01
911,call,107,4.8181818181818175,0.05051142304621954,100,0.01
912,call,109,4.8181818181818175,0.049401477691761356,100,0.01
913,call,111,4.8181818181818175,0.05188744404323288,100,0.01
914,call,114,4.8181818181818175,0.05170355966685172,100,0.01
915,call,116,4.8181818181818175,0.05236623819976436,100,0.01
916,call,119,4.8181818181818175,0.05435591062061059,100,0.01
917,call,121,4.8181818181818175,0.05470994128240288,100,0.01
918,call,124,4.8181818181818175,0.058575818691221436,100,0.01
919,call,126,4.8181818181818175,0.059874341642585094,100,0.01
920,call,80,4.9141414141414135,0.07137629871388586,100,0.01
921,call,82,4.9141414141414135,0.0668140045182687,100,0.01
922,call,85,4.9141414141414135,0.06327037885467525,100,0.01
923,call,87,4.9141414141414135,0.06029108330331504,100,0.01
924,call,90,4.9141414141414135,0.05759212486836954,100,0.01
925,call,92,4.9141414141414135,0.05552863973260476,100,0.01
926,call,95,4.9141414141414135,0.05328043130571955,100,0.01
927,call,97,4.9141414141414135,0.05171060517412087,100,0.01
928,call,99,4.9141414141414135,0.052129104924797866,100,0.01
929,call,102,4.9141414141414135,0.04939222766493773,100,0.01
930,call,104,4.9141414141414135,0.04980691016674844,100,0.01
931,call,107,4.9141414141414135,0.05057473400635152,100,0.01
932,call,109,4.9141414141414135,0.05056134228617487,100,0.01
933,call,112,4.9141414141414135,0.04991253608241956,100,0.01
934,call,114,4.9141414141414135,0.05217867487707969,100,0.01
935,call,116,4.9141414141414135,0.05163274025825772,100,0.01
936,call,119,4.9141414141414135,0.054120558806734685,100,0.01
937,call,121,4.9141414141414135,0.05553572586572954,100,0.01
938,call,124,4.9141414141414135,0.05779485142657691,100,0.01
939,call,126,4.9141414141414135,0.06129783968746111,100,0.01
940,call,80,5.0101010101010095,0.07297779973182333,100,0.01
941,call,82,5.0101010101010095,0.0677340671025883,100,0.01
942,call,85,5.0101010101010095,0.06446419224293777,100,0.01
943,call,87,5.0101010101010095,0.05953450165942274,100,0.01
944,call,90,5.0101010101010095,0.05724297895147937,100,0.01
